51209364|0
75234615|0
86971226|0
79093151|0
79093151|0
68264103|0
10718755|0
44594109|0
43059832|0
71725719|0
51209364|0
5956451|0
87095283|0
44594109|0
65176735|0
84484364|0
84484364|0
7970409|0
84484364|0
61517939|0
28425641|0
76795485|0
64004616|2
79479896|2
64667677|2
87886855|2
50362556|2
34808167|2
71593141|2
71956427|3
21863909|3
44139210|3
1296214|3
57934882|3
277782|3
82758559|3
32227697|3
7723149|3
34438281|3
99970880|3
66489138|3
16234480|3
66489138|3
87926431|3
99048844|3
44139210|3
32747133|3
11683730|3
32227697|3
57934882|3
57934882|3
16234480|3
68486918|3
63804775|3
33071850|3
20588947|3
53520052|3
33071850|3
1296214|3
89636884|15
4448187|15
54482435|15
4448187|15
67959054|15
93776043|15
15983979|15
33200804|15
77589042|15
31895428|15
32412154|15
19819569|15
59066148|15
55042914|15
62607824|15
4448187|15
66049973|15
34262661|15
19819569|15
73418408|15
58357722|15
85905322|15
77058654|15
56511357|15
77058654|15
71683416|15
98997765|15
95290079|15
98887553|15
95290079|15
19819569|15
18305203|15
85084675|15
77589042|15
85084675|15
4448187|15
70395304|17
43581846|17
67549101|17
6890257|17
90428799|17
11723396|17
4312958|17
2982962|17
2982962|17
54921975|17
7278441|17
63670604|17
38757022|17
81340523|17
84816354|17
7278441|17
25323265|17
83752923|17
63670604|17
81340523|17
63670604|17
22610914|17
30003784|17
69395934|17
69395934|17
34451729|17
11723396|17
22311271|17
58169160|17
6456186|17
49840988|17
56544477|17
83752923|17
6456186|17
60223762|17
6456186|17
67134223|17
36374194|17
70395304|17
96673993|17
72523281|19
73079130|19
4853279|19
85420429|19
85420429|19
77221734|19
25804512|19
5023913|19
25737248|19
5023913|19
2673143|19
16133749|19
72148074|19
91599990|19
72523281|19
85360088|19
89915804|19
23374822|19
86318703|19
25804512|19
45585267|19
8345360|19
31508574|19
91599990|19
99275943|19
68817033|19
68817033|19
50705689|19
52568071|19
17668543|19
5023913|19
21362546|19
86318703|19
18591930|19
81783800|19
72523281|19
25804512|19
66538156|19
80685420|19
99275943|19
99027874|19
81783800|19
56119285|19
5023913|19
91599990|19
32922355|19
80685420|19
41455539|19
25804512|19
91599990|19
9928127|19
22726351|19
4853279|19
82934310|19
81783800|19
92735016|19
72523281|19
72523281|19
91599990|19
13334730|19
2673143|19
36812488|19
23374822|19
80694968|19
85360088|19
18591930|19
25737248|19
72523281|19
12476853|19
82934310|19
39485041|19
5023913|19
85360088|19
80685420|19
49025064|19
47024088|19
22726351|19
22726351|19
85360088|19
1379020|19
89463455|19
25804512|19
21362546|19
45023542|19
66538156|19
81783800|19
91599990|19
2673143|19
22701764|20
83488764|20
35200765|20
97339803|20
7970409|20
86308065|20
86308065|20
22701764|20
60557969|20
60557969|20
79093151|20
57061850|20
76040889|20
7544903|20
4647267|20
44594109|20
83488764|20
83488764|20
44594109|20
22701764|20
36488048|20
83999598|20
56219429|20
43990469|20
2705413|20
71421858|20
86308065|20
36488048|20
21559768|20
55928577|20
89884176|20
86308065|20
43059832|20
79093151|20
79093151|20
75282642|20
79093151|20
70327277|20
27605310|20
79093151|20
44594109|20
5956451|20
5956451|20
22701764|20
79093151|20
79093151|20
85417690|20
60557969|20
60557969|20
44594109|20
3225441|20
60557969|20
87095283|20
51120765|20
22770376|20
71725719|20
97064747|20
43059832|20
86308065|20
86308065|20
37667269|20
29755629|20
7544903|20
54381700|20
36488048|20
3053208|20
7544903|20
16587362|20
35200765|20
79093151|20
97339803|20
70652512|20
66772689|20
50467325|20
99562230|20
79093151|20
87095283|20
28425641|20
70327277|20
75282642|20
5956451|20
41931406|20
75282642|20
76486238|20
75282642|20
44594109|20
75282642|20
75282642|20
44594109|20
70946012|20
27983087|20
44594109|20
54381700|20
89886461|25
57006|25
3887941|25
53203639|25
73747214|25
14838691|25
89886461|25
91962132|25
89886461|25
89886461|25
89886461|25
54882876|25
40639323|25
69598968|25
17718341|25
17718341|25
1438364|25
19141851|25
51799292|25
40639323|25
14838691|25
49965196|25
3887941|25
78434081|25
51799292|25
72948369|25
57006|25
99584774|25
91962132|25
54882876|25
54882876|25
17442783|25
91962132|25
51799292|25
91962132|25
3887941|25
51799292|25
51799292|25
92634603|25
62136158|25
92228386|25
90692355|25
8281885|25
45051218|25
3433247|25
12169971|25
54882876|25
8281885|25
92228386|25
40639323|25
81685553|25
89886461|25
4780024|25
82311436|25
90692355|25
89886461|25
91962132|25
72948369|25
82311436|25
33949432|25
99283724|25
47281467|25
51799292|25
89886461|25
57006|25
43994260|25
3330322|25
99283724|25
81685553|25
34577570|25
17442783|25
17442783|25
35089198|25
88000019|25
17442783|25
99584774|25
72948369|25
44950042|25
49758877|25
21554478|25
50144884|25
8281885|25
91962132|25
65282171|25
73877266|25
14838691|25
55042840|25
68222005|25
44950042|25
89886461|25
40639323|25
82311436|25
97232353|25
92634603|25
53203639|25
40639323|25
89886461|25
57934882|29
63804775|29
31412746|29
31412746|29
65325847|29
53520052|29
15633768|29
88354479|29
44499526|29
57934882|29
45501477|29
43202349|29
52161111|29
53520052|29
70106168|29
31412746|29
16234480|29
88354479|29
16234480|29
68486918|29
70106168|29
19892987|29
88354479|29
53520052|29
34438281|29
34438281|29
8993999|29
57934882|29
57934882|29
95670526|29
89528679|29
89528679|29
15633768|29
277782|29
57934882|29
4158865|29
31412746|29
46289212|29
15633768|29
57934882|29
95670526|29
29386080|29
68486918|29
41009277|29
61118106|29
62524424|29
27613627|29
3628|29
3628|29
79247076|29
97780717|29
63793521|29
88354479|29
47183365|29
30758909|29
53520052|29
70106168|29
72165418|29
46289212|29
53520052|29
27613627|29
29386080|29
81064538|29
27613627|29
59233299|29
34438281|29
2589691|29
71332311|29
54770126|29
65325847|29
37569104|29
57934882|29
93885641|29
57934882|29
32747133|29
63893196|29
82725136|29
32244519|29
22990232|29
41666736|29
31412746|29
61118106|29
27613627|29
29386080|29
27613627|29
67571357|29
93885641|29
74668080|29
57934882|29
61118106|29
71332311|29
54770126|29
59926747|29
64823360|29
34438281|29
53520052|29
60827800|29
43567323|29
74668080|29
53520052|29
89528679|29
27308352|29
27308352|29
27308352|29
46289212|29
57934882|29
30758909|29
27613627|29
31412746|29
33487830|29
16234480|29
45459706|29
16234480|29
22990232|29
63604024|29
29386080|29
52161111|29
52161111|29
57934882|29
63604024|29
46289212|29
99970880|29
15633768|29
82758559|29
33071850|29
87926431|29
71268512|29
15633768|29
61118106|29
71342395|29
89528679|29
61118106|29
93885641|29
43567323|29
13919723|29
53520052|29
27308352|29
57934882|29
65325847|29
27308352|29
31412746|29
30758909|29
11683730|29
32227697|29
31133703|29
27613627|29
21995918|29
52161111|29
53520052|29
32747133|29
65325847|29
93885641|29
11683730|29
53520052|29
21995918|29
53520052|29
71332311|29
89528679|29
53520052|29
67571357|29
87926431|29
44139210|29
41009277|29
46616015|29
53520052|29
85575811|29
29386080|29
33071850|29
68486918|29
31412746|29
63804775|29
15633768|29
3626910|29
31133703|29
99970880|29
69162285|29
45501477|29
8993999|29
57934882|29
31412746|29
87926431|29
52161111|29
87442392|29
89528679|29
57934882|29
32747133|29
31412746|29
57934882|29
89528679|29
3626910|29
26622236|29
84476497|29
57934882|29
26622236|29
88354479|29
63804775|29
57934882|29
31133703|29
32747133|29
15466883|29
31412746|29
31412746|29
57934882|29
66304266|29
9517628|29
93885641|29
97780717|29
53520052|29
75881404|38
54921975|38
58444660|38
57349059|38
70395304|38
70395304|38
719778|38
58444660|38
77118953|38
719778|38
4439928|38
92044895|38
50246185|38
67134223|38
54921975|38
62178153|38
54921975|38
94713929|38
50246185|38
51133312|38
96522894|38
51133312|38
4312958|38
49669579|38
68009828|38
92044895|38
54921975|38
60223762|38
58444660|38
94713929|38
18004662|38
36539466|38
38210322|38
54921975|38
54921975|38
29344330|38
54921975|38
4312958|38
4312958|38
37181123|38
67549101|38
84816354|38
4312958|38
67549101|38
60223762|38
49669579|38
67549101|38
7587190|38
67549101|38
60223762|38
67134223|38
54921975|38
56544477|38
88043012|38
68009828|38
84816354|38
69395934|38
462432|38
97747889|38
97747889|38
81340523|38
54670282|38
54921975|38
7278441|38
97747889|38
4312958|38
2232941|38
4312958|38
15079656|38
6890257|38
58169160|38
54921975|38
2232941|38
11723396|38
69395934|38
29344330|38
26564371|38
75881404|38
5537834|38
58169160|38
50330067|38
58169160|38
4312958|38
62957492|38
69395934|38
84816354|38
4312958|38
54921975|38
50330067|38
88251194|38
81340523|38
42395415|38
50330067|38
98064671|38
54921975|38
37181123|38
18004662|38
43581846|38
7278441|38
63841957|38
83752923|38
50330067|38
50935134|38
40869489|38
37181123|38
97747889|38
50935134|38
50935134|38
50330067|38
29344330|38
43581846|38
67549101|38
33353346|38
83752923|38
42395415|38
33353346|38
67549101|38
39969072|38
47000235|38
72480768|38
67549101|38
42568529|38
54921975|38
51133312|38
83752923|38
58169160|38
43581846|38
54921975|38
67134223|38
15079656|38
22311271|38
84569478|38
43581846|38
62973865|38
71723999|38
68009828|38
58169160|38
35457045|38
58169160|38
81340523|38
23716235|38
62178153|38
58444660|38
7278441|38
54670282|38
54921975|38
54921975|38
27924669|38
69048482|38
50330067|38
94713929|38
97472415|38
58444660|38
92887819|38
39998742|38
81340523|38
4439928|38
92887819|38
50330067|38
83752923|38
50330067|38
21391522|38
63670604|38
4312958|38
56052973|38
81340523|38
54921975|38
94713929|38
44417844|38
37181123|38
22311271|38
42568529|38
97747889|38
58169160|38
58169160|38
58169160|38
54921975|38
56218315|38
39553946|38
2982962|38
67549101|38
39998742|38
84816354|38
50330067|38
96557147|38
27924669|38
43182572|38
58444660|38
2982962|38
27924669|38
3412935|38
7149962|38
50246185|38
51133312|38
50935134|38
67549101|38
294203|38
6890257|38
50246185|38
58444660|38
67549101|38
67736674|38
54921975|38
43581846|38
83752923|38
41125719|38
35301383|38
4312958|38
42395415|38
15987957|38
4312958|38
95837972|38
15987957|38
62973865|38
6890257|38
67549101|38
60223762|38
10695223|38
50330067|38
50935134|38
72480768|38
50935134|38
62973865|38
84816354|38
94291199|38
50246185|38
84816354|38
58444660|38
67134223|38
50330067|38
9368354|38
2982962|38
41125719|38
81340523|38
15987957|38
81340523|38
84816354|38
37181123|38
63670604|38
43581846|38
58169160|38
4312958|38
83752923|38
2982962|38
37181123|38
81340523|38
58169160|38
7278441|38
51133312|38
50330067|38
6890257|38
50330067|38
6890257|38
97847860|38
84816354|38
4439928|38
54921975|38
60223762|38
43581846|38
78148411|38
294203|38
63670604|38
98064671|38
54921975|38
94713929|38
81340523|38
462432|38
58169160|38
83752923|38
38210322|38
94291199|38
7278441|38
81340523|38
44693383|38
82750244|38
44693383|38
58169160|38
63670604|38
97472415|38
44693383|38
36539466|38
59956325|38
75881404|38
54921975|38
97747889|38
92044895|38
41125719|38
96673993|38
15079656|38
30003784|38
96557147|38
60223762|38
57349059|38
63670604|38
4439928|38
17059771|38
97747889|38
63670604|38
57349059|38
54670282|38
69395934|38
5537834|38
68009828|38
54921975|38
83752923|38
3412935|38
43182572|38
58169160|38
58169160|38
58169160|38
58169160|38
4312958|38
84816354|38
88261051|38
90428799|38
7278441|38
50935134|38
59956325|38
27924669|38
36539466|38
6456186|38
67736674|38
67134223|38
59956325|38
54921975|38
25110633|38
39998742|38
59956325|38
37181123|38
80802782|38
83752923|38
69564860|38
2673143|40
2673143|40
66538156|40
67075263|40
54779257|40
82934310|40
53135971|40
9928127|40
22726351|40
32967234|40
16133749|40
42725099|40
45023542|40
70494155|40
45023542|40
2358332|40
99027874|40
40980325|40
49025064|40
2673143|40
85360088|40
25737248|40
23374822|40
85360088|40
13749309|40
45023542|40
25804512|40
85360088|40
99027874|40
82060503|40
17668543|40
99027874|40
90976082|40
40980325|40
17668543|40
17069685|40
99275943|40
23374822|40
89915804|40
40566049|40
85360088|40
24957520|40
66538156|40
72148074|40
23374822|40
3373484|40
85360088|40
32464878|40
12476853|40
49025064|40
4332613|40
12476853|40
85360088|40
72148074|40
2673143|40
72523281|40
6135150|40
99275943|40
12476853|40
32967234|40
85360088|40
77221734|40
5023913|40
25737248|40
32967234|40
35746691|40
62960690|40
12476853|40
99027874|40
39485041|40
80685420|40
45023542|40
23374822|40
22726351|40
35944328|40
72523281|40
68817033|40
23374822|40
35944328|40
21566344|40
85420429|40
85360088|40
33702271|40
12476853|40
35944328|40
86690435|40
4853279|40
86690435|40
13334730|40
90976082|40
40566049|40
95568354|40
32464878|40
40566049|40
99027874|40
80685420|40
88611906|40
53135971|40
85360088|40
13749309|40
85360088|40
9928127|40
35746691|40
72148074|40
41089930|40
80685420|40
41089930|40
77056550|40
8345360|40
86622536|40
22726351|40
89915804|40
95568354|40
82934310|40
49025064|40
75106954|40
52568071|40
86318703|40
45023542|40
50705689|40
49025064|40
85360088|40
74875857|40
50077783|40
4853279|40
12476853|40
25804512|40
85360088|40
45023542|40
49025064|40
4853279|40
99027874|40
4853279|40
26901526|40
91599990|40
69125059|40
4853279|40
86622536|40
40980325|40
85360088|40
70494155|40
21362546|40
80694968|40
72523281|40
25804512|40
49025064|40
15627728|40
91599990|40
45023542|40
80694968|40
99275943|40
85360088|40
85360088|40
32464878|40
25804512|40
9928127|40
98137996|40
3984731|40
85360088|40
13334730|40
21362546|40
80685420|40
88611906|40
17668543|40
90008994|40
6135150|40
21362546|40
8345360|40
5023913|40
99275943|40
85360088|40
13749309|40
21362546|40
13749309|40
85360088|40
25804512|40
85360088|40
21566344|40
70494155|40
44603226|40
86318703|40
44603226|40
36812488|40
90837555|40
36812488|40
85360088|40
82934310|40
21362546|40
36685019|40
8345360|40
33702271|40
21362546|40
85360088|40
86318703|40
91599990|40
32967234|40
6135150|40
9928127|40
8345360|40
45023542|40
31501715|40
32967234|40
17069685|40
23374822|40
54779257|40
83360274|40
77058654|40
56511357|40
91517763|40
77058654|40
54482435|40
91517763|40
15983979|40
42282743|40
49090661|40
42768542|40
77190295|40
15983979|40
50130656|40
85341266|40
68421766|40
89636884|40
89389859|40
95290079|40
14746171|40
70920|40
73418408|40
16524238|40
77058654|40
42282743|40
70335438|40
42282743|40
42282743|40
6797890|40
74476382|40
93776043|40
70335438|40
66049973|40
17954620|40
77190295|40
65763195|40
89389859|40
58357722|40
75737700|40
77190295|40
71683416|40
77058654|40
95290079|40
16876024|40
77058654|40
42282743|40
80974779|40
77058654|40
71683416|40
77190295|40
18305203|40
42282743|40
77190295|40
4448187|40
82241740|40
85084675|40
89636884|40
33200804|40
41805719|40
95290079|40
39519193|40
70335438|40
42282743|40
79175594|40
6797890|40
4015046|40
34262661|40
49090661|40
77058654|40
77190295|40
31895428|40
69795551|40
89389859|40
77058654|40
54482435|40
67959054|40
51805244|40
77058654|40
61706238|40
4448187|40
65763195|40
34445637|40
33200804|40
77190295|40
93459543|40
77058654|40
56511357|40
77190295|40
76676821|40
54482435|40
70335438|40
64420017|40
30522303|40
33200804|40
58357722|40
4448187|40
18305203|40
9298004|40
39059346|40
61706238|40
70335438|40
33200804|40
40951547|40
4448187|40
93776043|40
71683416|40
95290079|40
49025917|40
16876024|40
54482435|40
20340479|40
15983979|40
22071684|40
28723658|40
40951547|40
68421766|40
77058654|40
4448187|40
4448187|40
4448187|40
56511357|40
40951547|40
67959054|40
68421766|40
77023420|40
51809284|40
79175594|40
66173567|40
4448187|40
56511357|40
68421766|40
77190295|40
51809284|40
33200804|40
23912526|40
33200804|40
77190295|40
42282743|40
70335438|40
51811859|40
33200804|40
49025917|40
69128290|40
95290079|40
49025917|40
57906088|40
33200804|40
14746171|40
54482435|40
66173567|40
54250701|40
34445637|40
11603725|40
18305203|40
77058654|40
55042914|40
66049973|40
18305203|40
17954620|40
89389859|40
54250701|40
98887553|40
93776043|40
82168464|40
13931066|40
9298004|40
33200804|40
95290079|40
66049973|40
77190295|40
95290079|40
77190295|40
54250701|40
77589042|40
94317148|40
54482435|40
16876024|40
11261638|40
33200804|40
48801042|40
58357722|40
95290079|40
89389859|40
94317148|40
68421766|40
48801042|40
68421766|40
50130656|40
71683416|40
2535870|40
16876024|40
18305203|40
54250701|40
54482435|40
64420017|40
64420017|40
39059346|40
33580887|40
56511357|40
54482435|40
54482435|40
68421766|40
81485776|40
33200804|40
11603725|40
85341266|40
89389859|40
39059346|40
85341266|40
65763195|40
33200804|40
44485083|40
33200804|40
16876024|40
66398135|40
4448187|40
40951547|40
69128290|40
3519022|40
51805244|40
33200804|40
59066148|40
89389859|40
91517763|40
93836280|40
1242995|40
20340479|40
16876024|40
67959054|40
35816822|40
20340479|40
95290079|40
39059346|40
2535870|40
18305203|40
39059346|40
93836280|40
33200804|40
77190295|40
66049973|40
14746171|40
71683416|40
76676821|40
14746171|40
51809284|40
48908501|40
51809284|40
77058654|40
33200804|40
77058654|40
54250701|40
49322786|40
4448187|40
17954620|40
77058654|40
33200804|40
42282743|40
85341266|40
77058654|40
4448187|40
4677820|40
98887553|40
4448187|40
95290079|40
30522303|40
26938181|40
59613547|44
56981132|44
71593141|44
71593141|44
54097751|44
10513593|44
37419903|44
80758347|44
18517273|44
54888411|44
73877266|50
49089021|50
81685553|50
68222005|50
3986678|50
85462462|50
38781966|50
95379998|50
65282171|50
62309874|50
68222005|50
47968319|50
95379998|50
89886461|50
95379998|50
19141851|50
91962132|50
91962132|50
55042840|50
71560424|50
3986678|50
8281885|50
91962132|50
17442783|50
72948369|50
89886461|50
78434081|50
90692355|50
71560424|50
82311436|50
82432190|50
91962132|50
89886461|50
1713761|50
92228386|50
62309874|50
59736336|50
53203639|50
55042840|50
99283724|50
97232353|50
66444216|50
51799292|50
94672254|50
53203639|50
89886461|50
81685553|50
68222005|50
94672254|50
70393965|50
85462462|50
70393965|50
81685553|50
89886461|50
11481120|50
45051218|50
69598968|50
89886461|50
48102460|50
62309874|50
61910219|50
89886461|50
92634603|50
68222005|50
38380712|50
3330322|50
68222005|50
14838691|50
89886461|50
69598968|50
70691040|50
70947755|50
3887941|50
78318050|50
89886461|50
83186416|50
99584774|50
89886461|50
72293043|50
91962132|50
80201190|50
91962132|50
71560424|50
70393965|50
81685553|50
49598733|50
86599166|50
91962132|50
91962132|50
86599166|50
72293043|50
49598733|50
53203639|50
70691040|50
92228386|50
48581426|50
47968319|50
19141851|50
57006|50
92228386|50
91962132|50
68222005|50
91962132|50
8281885|50
91962132|50
90692355|50
43994260|50
63445834|50
89886461|50
45051218|50
70691040|50
34577570|50
81685553|50
1713761|50
82448174|50
49758877|50
91962132|50
81685553|50
8996267|50
62309874|50
59736336|50
65282171|50
89886461|50
19141851|50
4234982|50
47968319|50
4234982|50
89886461|50
89886461|50
54882876|50
69855201|50
8281885|50
3986678|50
89886461|50
3884302|50
91290030|50
3330322|50
89886461|50
99283724|50
38781966|50
81685553|50
8996267|50
62309874|50
62309874|50
38380712|50
76894531|50
89886461|50
48581426|50
3330322|50
43994260|50
71560424|50
89886461|50
71560424|50
47968319|50
78318050|50
91962132|50
69654299|50
1438364|50
78434081|50
72293043|50
34202584|50
47968319|50
97232353|50
95379998|50
69598968|50
86599166|50
68222005|50
19279413|50
3330322|50
19141851|50
82448174|50
25115955|50
20453027|50
97232353|50
69598968|50
25115955|50
47529556|50
40639323|50
53203639|50
54882876|50
33413550|50
69598968|50
35089198|50
92634603|50
80501257|50
78318050|50
40639323|50
78434081|50
38380712|50
72948369|50
19141851|50
99283724|50
80201190|50
89886461|50
65282171|50
38380712|50
69598968|50
53359448|50
44950042|50
40639323|50
14838691|50
38380712|50
95379998|50
14838691|50
81685553|50
21079853|50
3330322|50
17442783|50
82311436|50
89886461|50
79563856|50
89886461|50
89886461|50
70393965|50
3330322|50
44950042|50
70393965|50
70562624|50
80501257|50
70393965|50
91962132|50
92228386|50
79563856|50
62309874|50
88000019|50
67995160|50
62309874|50
62309874|50
57006|50
40639323|50
60790382|50
68745073|50
1713761|50
47281467|50
1713761|50
68745073|50
77905326|50
17442783|50
68745073|50
43994260|50
17442783|50
95379998|50
44950042|50
60714462|50
82311436|50
43994260|50
78318050|50
47529556|50
76967165|50
92634603|50
40639323|50
19279413|50
59736336|50
95379998|50
90692355|50
1713761|50
51799292|50
1438364|50
45051218|50
80501257|50
3330322|50
82842471|50
70393965|50
68222005|50
54882876|50
92634603|50
89886461|50
82311436|50
48581426|50
52050929|50
70393965|50
70562624|50
91962132|50
47529556|50
60166141|50
60166141|50
17442783|50
68745073|50
68222005|50
43994260|50
76894531|50
76894531|50
76894531|50
76894531|50
60166141|50
17442783|50
51799292|50
89886461|50
68222005|50
12169971|50
72293043|50
44950042|50
89886461|50
3986678|50
72948369|50
89886461|50
66444216|50
14838691|50
82448174|50
19279413|50
65282171|50
40639323|50
44950042|50
64620943|50
76894531|50
82448174|50
19141851|50
89886461|50
50144884|50
89886461|50
8281885|50
50144884|50
54882876|50
92228386|50
78434081|50
69598968|50
50144884|50
38380712|50
49965196|50
43994260|50
57006|50
95379998|50
59736336|50
91962132|50
91962132|50
3330322|50
8281885|50
69598968|50
1713761|50
94672254|50
93091049|50
40639323|50
89886461|50
1438364|50
78318050|50
33295187|50
3887941|50
95379998|50
92634603|50
70393965|50
47281467|50
89886461|50
22842791|50
93091049|50
48581426|50
89886461|50
72948369|50
53203639|50
90692355|50
2973648|50
79563856|50
62309874|50
4234982|50
99584774|50
70393965|50
72293043|50
76894531|50
92634603|50
89886461|50
90692355|50
70947755|50
60714462|50
81685553|50
63445834|50
3330322|50
61910219|50
3887941|50
90692355|50
3433247|50
78705729|50
89886461|50
90692355|50
80201190|50
24049421|50
91962132|50
92228386|50
52050929|50
14838691|50
54882876|50
38380712|50
99584774|50
82311436|50
1438364|50
24049421|50
99584774|50
68093010|52
31412746|52
27613627|52
54829520|52
27308352|52
27613627|52
27613627|52
31412746|52
72165418|52
61118106|52
53520052|52
89528679|52
2589691|52
19892987|52
41666736|52
93885641|52
63286272|52
2589691|52
72165418|52
87926431|52
52161111|52
27613627|52
31412746|52
29386080|52
11683730|52
43567323|52
63804775|52
16234480|52
55175792|52
87926431|52
29386080|52
59233299|52
57934882|52
47183365|52
27613627|52
29386080|52
57934882|52
74668080|52
74668080|52
3628|52
22990232|52
11683730|52
69774418|52
63804775|52
21863909|52
29386080|52
32747133|52
79247076|52
65325847|52
57934882|52
29386080|52
21995918|52
27613627|52
19061815|52
43567323|52
63604024|52
39311037|52
37809683|52
68486918|52
89911102|52
54770126|52
53520052|52
32227697|52
68486918|52
31412746|52
72165418|52
89528679|52
87926431|52
95670526|52
72165418|52
32747133|52
31412746|52
27613627|52
11182774|52
277782|52
11683730|52
82725136|52
30758909|52
53520052|52
31412746|52
53520052|52
71332311|52
27613627|52
82725136|52
46289212|52
31412746|52
31133703|52
64336819|52
69486717|52
27613627|52
54549278|52
93173554|52
52161111|52
27613627|52
85575811|52
52161111|52
68093010|52
27308352|52
53520052|52
44139210|52
68093010|52
30758909|52
53520052|52
13407460|52
52161111|52
93885641|52
11683730|52
31412746|52
31412746|52
62280061|52
31412746|52
61118106|52
32244519|52
44139210|52
43202349|52
87926431|52
64823360|52
27308352|52
15633768|52
15633768|52
27613627|52
44139210|52
46958933|52
99970880|52
19892987|52
22990232|52
31412746|52
55175792|52
47183365|52
73627223|52
44139210|52
46616015|52
37422395|52
57934882|52
57934882|52
33487830|52
11683730|52
78082250|52
7723149|52
57934882|52
15466883|52
63804775|52
47183365|52
93173554|52
33071850|52
32747133|52
62524424|52
53520052|52
31412746|52
62524424|52
53520052|52
63804775|52
88354479|52
57934882|52
61118106|52
65325847|52
43202349|52
27613627|52
63804775|52
27613627|52
71268512|52
84645136|52
74668080|52
93885641|52
32747133|52
89528679|52
46616015|52
70106168|52
99344505|52
30758909|52
71268512|52
93885641|52
44139210|52
93885641|52
32227697|52
61118106|52
30758909|52
87395474|69
56981132|69
91329225|69
59613547|69
34808167|69
71593141|69
87886855|69
62314423|69
54097751|69
79479896|69
19436737|69
64004616|69
91329225|69
26108929|69
98271765|69
79479896|69
75980478|69
72648242|69
16063236|69
6871648|69
31804658|69
38499146|69
72648242|69
26108929|69
4646221|69
44594109|69
79093151|69
44594109|69
77185371|69
79093151|69
91788305|69
75234615|69
68264103|69
59666432|69
37667269|69
28425641|69
5956451|69
5956451|69
48861123|69
44594109|69
44594109|69
76486238|69
76486238|69
44594109|69
79093151|69
79093151|69
7544903|69
79093151|69
38477403|69
79093151|69
51209364|69
75282642|69
76486238|69
81372644|69
43059832|69
7214105|69
10718755|69
44594109|69
76486238|69
32381073|69
61183245|69
77185371|69
99426798|69
76486238|69
77185371|69
22770376|69
44594109|69
61517939|69
79093151|69
51209364|69
99426798|69
22770376|69
2705413|69
66772689|69
36488048|69
66772689|69
2705413|69
22770376|69
66772689|69
5956451|69
66772689|69
95725128|69
79093151|69
54381700|69
22701764|69
10718755|69
44594109|69
27983087|69
44594109|69
93534275|69
56219429|69
44594109|69
44594109|69
70946012|69
22770376|69
83999598|69
54381700|69
61046145|69
36488048|69
21559768|69
43990469|69
44594109|69
13678221|69
44594109|69
6447913|69
51209364|69
60557969|69
76486238|69
44594109|69
70946012|69
61159919|69
44594109|69
43059832|69
97108677|69
66959667|69
35757281|69
70946012|69
50450636|69
38477403|69
44594109|69
51209364|69
17741276|69
70946012|69
70946012|69
43059832|69
22701764|69
7214105|69
88180161|69
22400606|69
79093151|69
38865828|69
76795485|69
44594109|69
79093151|69
22701764|69
43059832|69
88180161|69
44594109|69
28425641|69
37945290|69
51209364|69
28425641|69
28425641|69
84400187|69
37945290|69
6376167|69
